ID;AgnosDirec;AgnosEmpleo;DeudaExt;DeudaInt;Edad;Ingreso;Ingreso2;Nacionalidad;NivelEdu;VarObj
101111;2;6;1836,67;522,77;24;122728,44;103292,8486;N;SupCom;N
101112;3;11;4256,54;1739,50;29;126790,78;99618,00293;N;SupCom;N
101113;6;3;1380,45;399,17;34;33675,64;32586,63097;N;Med;N
101114;8;14;9498,89;4199,89;44;181071,36;135584,9512;N;SupInc;N
101115;2;1;674,34;179,75;24;16719,78;13882,62829;N;SupCom;S
101116;3;12;2105,81;971,02;42;34124,05;33059,96585;N;Med;N
101117;3;1;888,11;891,23;26;41582,05;34462,13548;N;Bas;N
101118;7;7;7509,97;1138,28;38;74079,14;66281,73446;N;SupCom;S
101119;3;5;2279,16;1304,26;41;49051,34;44768,17307;N;SupInc;N
101120;5;1;1932,94;1834,52;33;37635,32;37437,92685;N;Med;S
101121;11;13;5502,47;1404,76;42;135474,13;97913,25864;N;Med;N
101122;11;9;3024,16;508,17;36;63500,22;49111,50487;N;Med;N
101123;7;1;2171,66;248,45;33;41684,90;36938,51015;N;SupCom;N
101124;8;17;5689,48;1251,00;36;53981,79;37849,83882;N;SupInc;N
101125;11;18;3308,84;1731,31;42;37579,84;35460,02701;N;SupInc;N
101126;4;2;3920,90;2094,41;39;30460,26;26700,60748;N;Med;S
101127;5;4;2184,51;1118,70;24;50579,47;41553,30846;N;SupInc;N
101128;14;5;4197,66;470,28;57;92762,46;78699,51037;N;SupCom;N
101129;18;19;16791,22;3154,13;37;99423,11;85910,58466;N;SupInc;N
101130;5;7;1761,81;647,43;46;77321,80;52387,75347;N;SupCom;N
101131;2;0;262,77;139,27;37;6014,26;4916,391365;N;Med;N
101132;0;3;295,53;140,64;34;17323,72;12067,95449;N;Med;N
101133;23;5;9360,10;3821,30;23;136473,87;92113,22746;N;SupCom;N
101134;3;3;4735,43;2485,06;26;49010,18;34293,54922;N;SupCom;S
101135;17;10;1353,01;595,67;36;41423,36;34787,23437;N;Posg;N
101136;14;7;5458,15;35758,30;49;200353,91;179752,2539;N;SupCom;S
101137;1;1;5137,31;1324,83;23;42695,31;35234,08776;N;SupCom;S
101138;12;4;3654,99;3730,05;40;51581,93;43887,18596;N;SupInc;N
101139;7;13;15588,88;1291,00;36;76527,03;63122,19938;N;Posg;N
101140;1;2;602,17;264,09;23;26878,25;25117,45358;N;SupCom;N
101141;5;2;2550,51;1139,48;21;21794,37;21475,74729;N;SupInc;N
101142;5;2;734,99;1555,62;49;59993,41;43763,02746;N;SupCom;N
101143;11;7;15879,64;3575,20;25;165202,49;144655,5749;N;SupInc;N
101144;6;5;1636,57;2775,39;40;24446,70;21720,36512;N;SupCom;S
101145;6;6;1792,95;460,46;24;49802,70;39933,84637;N;SupCom;N
101146;27;21;70288,01;10688,19;43;78800,54;61142,94784;N;Med;N
101147;5;14;1728,69;182,89;32;62152,11;61305,4536;N;SupCom;N
101148;8;18;7925,18;671,46;65;45087,38;34841,08276;N;Med;N
101149;0;1;454,03;252,75;30;20657,23;15379,14728;N;Bas;N
101150;2;4;8968,37;785,74;41;41183,25;28236,21923;N;SupCom;N
101151;7;7;6532,55;1086,21;25;77651,03;71657,94847;N;SupCom;N
101152;11;17;10868,10;4132,25;36;83056,42;75028,25661;N;Med;N
101153;1;4;1287,75;537,14;28;100299,99;85349,62415;N;Bas;N
101154;19;31;23050,81;3012,24;50;89062,15;68281,32952;N;SupCom;N
101155;4;2;2800,15;1107,30;28;27620,53;26783,45082;N;Bas;S
101156;3;5;556,79;244,37;44;43298,91;29678,83135;N;SupCom;N
101157;5;12;5241,75;3607,29;49;57203,44;39113,60974;N;SupCom;N
101158;8;7;1386,83;2140,24;27;65300,92;53507,35102;N;SupCom;N
101159;4;1;1710,79;169,17;46;18390,25;17755,01809;N;Med;N
101160;0;0;1039,81;169,79;27;27863,24;23592,71225;N;Posg;N
101161;14;8;1564,70;102,58;46;59160,68;55733,11193;N;Med;N
101162;31;15;12541,96;6345,43;49;223877,89;200702,416;N;SupCom;N
101163;32;10;6255,63;1041,95;61;29398,83;25975,45785;N;SupCom;N
101164;4;5;419,07;275,41;32;27677,09;19516,97659;N;SupInc;N
101165;5;1;505,02;716,90;34;30560,11;26841,79417;N;SupCom;S
101166;6;13;7623,99;5465,49;45;124786,54;107638,899;N;SupCom;N
101167;1;12;10371,26;5179,73;30;83526,27;66560,12746;N;Posg;S
101168;1;4;692,49;675,01;50;70525,74;57724,67389;N;SupCom;N
101169;3;2;4210,12;1365,33;33;45020,29;39539,33597;N;Med;N
101170;28;11;29588,45;21748,90;43;229074,73;166581,7889;N;SupInc;N
101171;5;3;3185,97;1488,98;38;43277,17;35795,61739;N;SupCom;S
101172;6;4;2504,53;2790,71;22;67039,25;53929,00294;N;Bas;N
101173;2;3;911,55;4561,35;30;54517,58;51087,41486;N;SupInc;N
101174;11;12;3404,78;2768,75;43;63638,46;50594,05847;N;Posg;N
101175;19;19;4623,73;1876,03;42;119532,94;81483,23539;N;Posg;N
101176;6;3;2185,41;285,45;41;41981,33;41209,30004;N;SupInc;N
101177;1;1;817,67;622,96;28;73334,45;64110,76758;N;Med;N
101178;4;4;1209,27;212,72;45;27810,99;24256,75314;N;SupInc;N
101179;6;2;8818,32;6594,87;33;88461,15;68796,00979;N;SupCom;S
101180;5;2;1170,81;79,73;42;29111,80;22451,95409;N;SupCom;N
101181;1;2;1264,17;395,90;25;25621,32;17425,89694;N;SupInc;N
101182;12;22;1939,18;562,80;41;34218,99;31101,68539;N;SupInc;N
101183;3;4;1385,10;340,70;29;33813,15;22746,76168;N;SupCom;N
101184;7;6;3913,66;1744,85;24;92989,97;90707,98885;N;Posg;N
101185;8;3;2148,85;545,82;33;28093,45;25993,65804;N;SupInc;N
101186;5;5;788,89;718,89;64;43672,45;32924,5613;N;SupInc;N
101187;3;4;1162,63;779,04;38;20242,72;15341,74474;N;Bas;N
101188;3;6;844,67;496,24;24;51462,27;51100,39155;N;SupInc;N
101189;11;10;9463,76;4545,76;28;89885,63;86856,82118;N;SupCom;N
101190;2;1;1218,14;422,91;22;16889,81;13675,0355;N;Posg;S
101191;1;0;419,13;180,22;22;12905,86;9522,712086;N;Med;S
101192;20;30;12527,51;2054,53;48;182452,70;125643,302;N;SupInc;N
101193;7;2;1036,88;859,75;31;26981,35;20624,23591;N;SupInc;S
101194;12;13;2925,27;2317,43;49;152781,27;128136,2055;N;SupInc;N
101195;24;10;1658,72;864,83;41;88513,29;82954,65298;N;SupCom;N
101196;1;0;404,15;680,27;28;41099,65;27835,98111;N;SupInc;S
101197;17;13;13862,62;;38;144655,51;132515,6334;N;Med;N
101198;10;18;1547,79;840,80;36;75469,93;61801,42266;N;SupCom;N
101199;4;3;2454,82;448,59;30;33732,44;28761,44277;N;Med;S
101200;6;21;3953,28;2269,41;45;64731,38;61968,18905;N;Med;N
101201;8;4;5132,67;3701,91;39;42258,26;28488,43837;N;Med;S
101202;3;3;5172,46;1324,23;21;59600,84;46979,56873;N;SupCom;N
101203;5;6;1806,80;1042,57;29;49663,64;37504,87399;N;SupInc;N
101204;3;3;1839,66;657,69;35;111834,41;76019,0829;N;SupInc;N
101205;2;8;1317,91;653,85;26;48444,77;44747,48992;N;SupInc;N
101206;1;1;280,15;169,65;38;18005,83;15037,98399;N;SupInc;N
101207;2;8;1237,60;1061,05;43;86570,96;79738,15607;N;Med;N
101208;20;14;14942,03;1292,94;32;83418,78;76414,14488;N;SupInc;N
101209;3;1;504,70;109,93;35;9304,68;7776,98858;N;SupInc;N
101210;0;1;1069,29;273,09;21;31762,67;28999,58929;N;Med;S
101211;6;16;12407,21;6113,47;46;50652,04;41642,81144;N;Posg;S
101212;19;30;4091,09;3543,88;48;93146,20;92076,69182;N;Med;N
101213;6;4;1035,89;244,30;26;62472,83;46904,15687;N;Med;N
101214;1;3;358,20;207,55;24;29458,01;27074,22214;N;SupInc;N
101215;0;0;96,22;81,64;20;9833,30;9635,37331;N;Bas;N
101216;1;6;1099,78;675,39;38;75244,93;63106,17516;N;SupCom;N
101217;2;2;919,07;336,39;39;19724,52;18351,18477;N;Med;N
101218;3;6;1919,41;2867,41;57;46989,26;44337,59274;N;SupCom;N
101219;9;4;1789,54;952,20;45;69933,46;63466,00525;N;SupInc;N
101220;7;7;16026,74;7422,92;26;49988,74;44041,14681;N;SupCom;N
101221;3;4;1074,13;222,24;25;27630,25;27043,5885;N;SupCom;N
101222;15;14;564,12;67,13;32;24883,33;19882,76365;N;SupInc;N
101223;6;11;740,73;721,56;39;37484,16;29714,19872;N;Bas;N
101224;20;26;5380,74;2606,93;44;104379,16;87646,52315;N;Med;N
101225;10;12;4813,07;786,70;33;22449,55;21465,83374;N;SupInc;N
101226;4;14;7066,01;1627,74;48;40099,65;33965,03222;N;SupCom;N
101227;7;10;25421,15;17846,19;42;96222,76;73830,30157;N;SupInc;N
101228;10;11;4227,66;2134,00;52;58394,16;42529,81815;N;SupCom;N
101229;12;19;8018,67;2782,55;51;113466,38;78580,1677;N;Med;N
101230;3;7;22137,17;9315,27;34;120150,61;119478,2197;N;SupCom;N
101231;9;8;678,83;237,09;41;8923,25;7339,596901;N;SupCom;N
101232;1;2;2762,03;942,18;40;81744,72;57797,70726;N;SupInc;N
101233;1;13;3201,06;985,35;31;240784,71;176090,2824;N;SupCom;N
101234;3;4;4035,97;4454,56;37;47606,46;45519,07878;N;SupCom;S
101235;6;7;16116,70;3078,40;32;125679,45;118401,2838;N;SupInc;N
101236;3;2;822,56;191,66;28;11566,09;8799,90205;N;SupInc;N
101237;1;2;6212,96;1224,73;20;71324,99;53380,69093;N;SupCom;S
101238;2;7;3804,85;1241,29;55;40704,86;39091,77593;N;Med;N
101239;1;2;2900,10;404,87;29;24074,69;21261,67914;N;SupCom;N
101240;8;2;8894,97;1779,94;34;55448,21;44659,33513;N;Med;N
101241;12;4;4709,13;3831,01;28;169427,16;133947,2148;N;Med;N
101242;3;3;2102,17;460,76;40;52400,82;46405,19671;N;Med;N
101243;8;13;855,40;794,21;32;57623,39;43229,08588;N;SupInc;N
101244;25;20;18456,41;9757,42;42;151833,05;114463,9644;N;Med;N
101245;2;6;635,83;189,47;37;42252,78;35014,00096;N;Med;N
101246;1;1;236,83;196,82;34;15263,46;12033,17403;N;Med;N
101247;2;5;11742,57;3706,70;27;112397,61;96164,08237;N;Posg;N
101248;1;1;439,52;174,46;30;36010,52;25364,29601;N;Med;N
101249;22;8;9116,24;5663,96;26;63440,87;45906,06824;N;SupInc;N
101250;1;1;1182,24;468,33;29;18444,03;18374,64725;N;SupCom;S
101251;3;4;4095,13;2035,30;33;45208,44;38900,1125;N;SupCom;S
101252;5;6;5878,96;3341,01;42;35362,58;28432,42944;N;SupInc;S
101253;3;5;9829,61;2993,72;30;110007,31;100713,8992;N;SupInc;S
101254;1;1;9603,15;1597,06;28;42464,07;33983,24405;N;Med;N
101255;4;2;723,37;219,95;47;18419,39;15902,70172;N;Med;N
101256;18;5;991,35;1215,35;64;36202,18;33273,07016;N;Bas;N
101257;1;7;1237,05;562,92;29;48850,35;36433,68509;N;SupCom;S
101258;8;10;12072,23;3401,24;31;108383,97;91401,17682;N;SupInc;N
101259;9;11;7130,68;9459,26;29;132888,95;95115,9232;N;Posg;N
101260;1;3;1356,42;617,13;34;30530,54;30241,48527;N;Bas;N
101261;0;2;2321,16;2542,76;28;63749,22;47001,94706;N;SupInc;S
101262;10;7;1624,15;414,55;49;38951,57;37074,66374;N;SupInc;N
101263;3;1;410,54;278,87;51;60182,89;48136,37461;N;SupInc;N
101264;6;3;1575,99;5186,64;37;60463,12;57532,48456;N;SupCom;S
101265;2;2;4824,21;1054,19;32;45242,11;38896,10578;N;Posg;S
101266;8;7;4814,98;1130,12;31;72717,19;55552,60766;N;SupInc;N
101267;3;11;1920,69;1854,56;31;44163,30;38410,01558;N;SupInc;N
101268;17;11;1631,27;356,51;40;32498,48;31040,86714;N;SupCom;N
101269;5;7;16449,57;3486,13;38;70810,28;67619,62125;N;SupInc;S
101270;12;6;3559,03;1145,33;46;38315,58;34564,5257;N;SupCom;N
101271;1;2;823,23;391,51;26;21772,37;19363,42904;N;SupCom;S
101272;3;2;1063,91;199,58;47;38581,21;29458,77772;N;Med;N
101273;11;5;3026,12;217,67;45;46522,75;36342,54498;N;Med;N
101274;8;14;3864,01;4113,28;46;92576,79;87791,08584;N;SupCom;N
101275;9;4;3144,14;1459,50;24;84454,16;66216,02615;N;SupCom;N
101276;5;11;1603,88;504,12;43;90481,51;75763,12918;N;SupInc;N
101277;9;15;10374,49;370,12;34;81470,40;74146,25196;N;SupInc;N
101278;9;4;475,71;432,67;28;43709,38;43143,21239;N;SupCom;N
101279;2;2;1098,66;493,46;30;44859,48;34993,7675;N;SupCom;N
101280;13;14;5598,31;916,06;38;60313,55;48477,00011;N;SupCom;N
101281;10;8;844,14;2208,45;41;70110,28;47518,46434;N;SupCom;N
101282;14;9;4656,93;1128,93;38;44253,23;30011,3248;N;SupInc;N
101283;2;7;8084,60;4021,19;41;39717,05;31461,83439;N;SupInc;S
101284;8;5;3691,84;1359,98;23;75915,21;53985,21935;N;SupInc;N
101285;6;6;11063,08;4143,01;38;65654,46;62760,13348;N;SupInc;S
101286;3;4;925,98;667,26;33;17616,23;12452,52792;N;Posg;N
101287;1;0;1169,03;584,77;18;23195,63;15778,72984;N;SupInc;S
101288;0;7;1718,43;373,57;38;38285,82;33574,27304;N;SupCom;N
101289;2;3;1401,08;378,26;21;27684,41;21750,58038;N;SupInc;N
101290;3;0;2954,13;645,87;23;16134,70;12664,72099;N;Med;S
101291;1;4;3624,12;721,22;33;48428,34;45635,19873;N;SupCom;N
101292;13;5;5511,22;15014,01;44;65845,50;46230,92654;N;SupCom;S
101293;8;9;3406,26;4216,41;35;114271,90;82658,24193;N;SupInc;N
101294;10;21;6629,43;4110,80;39;92481,63;81272,2896;N;SupInc;N
101295;8;14;3970,93;1587,80;32;83418,01;56898,44194;N;Bas;N
101296;1;1;844,63;1044,32;20;19703,21;16104,63628;N;Med;S
101297;7;24;123939,24;23802,74;42;358691,61;342206,2372;N;Posg;N
101298;1;2;1785,28;822,19;40;25081,26;21786,87307;N;SupCom;N
101299;7;2;17293,10;2816,85;20;58115,57;45508,84984;N;SupInc;N
101300;9;12;22320,24;4336,88;47;39065,45;30424,17002;N;SupCom;N
101301;8;15;19058,47;5195,39;46;176852,42;169527,9013;N;Bas;N
101302;10;4;1668,65;1548,67;22;66584,41;60602,6262;N;SupCom;N
101303;5;2;710,36;355,81;20;29782,98;24757,16313;N;Med;N
101304;18;7;4880,24;4871,80;48;34644,66;30047,28645;N;SupCom;S
101305;2;3;1761,02;1097,74;24;55326,62;43022,78607;N;SupCom;S
101306;2;1;1412,61;1850,96;30;39534,75;26519,74302;N;SupInc;S
101307;8;5;1427,09;1270,54;39;73398,77;72511,68166;N;SupInc;N
101308;2;1;542,90;402,28;50;40396,53;38466,28887;N;SupCom;N
101309;18;6;10828,08;6324,70;24;112625,43;81069,87654;N;SupCom;N
101310;5;3;468,20;189,50;45;42882,40;40977,01853;N;SupInc;N
101311;4;5;3851,44;904,48;43;66764,93;59980,20285;N;SupCom;N
101312;2;4;5597,69;4418,88;22;268447,66;199723,5876;N;SupInc;N
101313;8;12;1068,55;1450,97;34;63930,32;52391,20598;N;SupInc;N
101314;1;0;113,75;45,00;45;18639,83;17236,73882;N;SupInc;N
101315;13;11;9343,90;6057,70;29;81618,91;57169,78126;N;Med;N
101316;7;10;10479,84;3519,38;44;77655,87;54079,63564;N;Bas;S
101317;2;5;3333,18;2137,25;31;63869,91;56031,33612;N;Posg;N
101318;2;4;472,01;123,44;40;20415,58;17436,2531;N;Med;N
101319;3;5;1941,06;547,63;31;25422,92;24531,13096;N;Med;N
101320;8;5;402,94;107,85;49;20275,54;15270,09135;N;SupInc;N
101321;3;4;540,11;404,90;42;22973,05;16058,43675;N;SupInc;N
101322;1;2;254,59;66,57;40;12145,14;9598,511427;N;Bas;N
101323;5;24;5355,16;1023,93;43;46596,73;37281,88408;N;Posg;N
101324;18;16;9585,33;1470,46;36;67631,31;57814,62393;N;SupInc;N
101325;15;19;10951,63;4427,12;46;176283,55;140229,313;N;SupInc;N
101326;1;0;586,05;428,23;37;28683,27;21876,98746;N;SupInc;N
101327;23;5;5643,16;2875,15;23;65285,61;65053,46123;N;Med;N
101328;17;12;23657,51;1781,27;36;102760,07;70550,53131;N;Med;N
101329;14;13;6399,18;1461,96;44;64677,79;62347,57645;N;SupCom;N
101330;7;4;10875,38;6288,36;49;40599,26;34974,20587;N;SupCom;S
101331;5;10;585,87;476,55;37;41972,76;32387,70064;N;Med;N
101332;1;4;163,90;186,50;36;18393,70;16768,58952;N;SupInc;N
101333;0;3;525,53;226,43;32;33538,65;24285,84688;N;Med;N
101334;4;7;2132,62;1658,83;34;61706,82;42439,49503;N;SupInc;N
101335;5;1;2327,39;229,26;33;23831,31;22590,3519;N;SupCom;S
101336;10;3;9670,35;2321,07;46;52359,83;46624,14097;N;SupInc;S
101337;2;0;1362,26;309,66;32;18504,92;16479,17468;N;SupCom;N
101338;8;12;1567,13;325,89;30;28599,84;24307,81081;N;SupInc;N
101339;1;1;2329,66;541,29;47;49720,02;42548,90347;N;SupCom;N
101340;2;1;2487,13;394,07;44;28727,67;21478,29055;N;Med;N
101341;5;3;5111,57;1292,05;45;78868,45;63022,95678;N;SupInc;N
101342;4;3;295,10;140,43;38;24480,93;22986,42935;N;Med;N
101343;2;15;390,50;345,34;44;63671,73;57604,32859;N;SupInc;N
101344;5;7;5451,60;5242,72;26;88185,14;65532,45804;N;Med;N
101345;8;9;717,39;216,29;46;71356,89;56533,32897;N;SupCom;N
101346;1;3;4164,15;1286,80;41;29751,20;26865,79886;N;SupCom;N
101347;9;10;9280,64;661,99;31;62309,78;61662,63627;N;Med;N
101348;5;2;327,65;213,57;27;19689,60;14406,05059;N;Posg;N
101349;3;4;970,38;440,67;33;48894,97;46474,02231;N;SupCom;N
101350;13;14;12703,68;2646,74;32;138538,37;119060,7301;N;SupInc;N
101351;3;8;9633,23;11237,14;32;61219,19;51541,44652;N;SupInc;S
101352;0;0;1383,72;514,87;19;30571,05;24951,67916;N;SupInc;S
101353;19;13;2566,82;741,83;38;92074,96;76193,18666;N;Bas;N
101354;5;4;949,38;390,40;25;22896,09;21221,49824;N;SupCom;N
101355;1;3;418,80;138,85;26;23454,71;16312,59133;N;Med;N
101356;2;4;1912,00;582,07;33;50996,78;44861,94427;N;SupCom;N
101357;10;11;6768,36;2925,46;29;162377,01;152181,5561;N;SupCom;N
101358;5;3;1723,83;838,85;26;75325,50;66202,92181;N;SupCom;N
101359;3;13;7120,39;2612,95;36;48429,44;39834,54136;N;SupCom;N
101360;4;10;2519,97;274,94;33;64263,59;63824,40799;N;SupCom;N
101361;6;3;7866,86;2409,66;33;64159,67;48085,40727;N;SupInc;N
101362;6;4;2507,84;3054,08;39;43663,93;40970,05158;N;SupCom;N
101363;6;5;2011,47;2848,51;38;51849,40;39433,29335;N;SupCom;S
101364;5;8;4947,61;337,42;50;52960,44;41141,40658;N;Med;N
101365;24;11;1231,21;629,01;43;79215,02;60596,79907;N;SupCom;N
101366;2;2;296,45;129,59;38;24622,00;22649,90367;N;SupCom;N
101367;5;5;6738,29;1761,02;40;56151,55;39853,68252;N;SupInc;N
101368;6;4;1021,60;1885,98;43;27901,15;25693,29994;N;SupCom;S
101369;4;5;466,75;839,29;40;22594,64;17586,38116;N;SupInc;N
101370;1;1;329,54;301,61;22;23232,49;20862,71862;N;SupInc;N
101371;0;0;1197,56;438,98;22;24909,86;20588,93852;N;SupCom;N
101372;2;10;3862,19;544,56;37;45514,78;45244,29626;N;SupCom;N
101373;48;10;15029,78;1786,26;52;136850,68;128886,5707;N;SupCom;N
101374;9;12;4941,99;1070,18;42;48098,25;35077,08984;N;Med;N
101375;0;0;618,73;548,36;20;13432,79;12161,39278;N;SupInc;N
101376;2;2;1754,17;856,17;28;27193,55;25932,91768;N;SupInc;N
101377;3;2;1357,34;1957,32;35;18720,75;18483,67469;N;Med;S
101378;1;2;1048,87;333,10;31;48084,68;46996,61064;N;Bas;N
101379;5;14;3938,07;3732,66;32;80527,80;67394,1729;N;SupInc;N
101380;2;3;4224,66;6994,02;33;66263,42;46778,84811;N;SupCom;S
101381;3;6;5543,18;4408,21;24;87969,85;61417,25356;N;Med;N
101382;5;7;641,77;661,77;52;61356,80;45696,0672;N;Med;N
101383;3;4;3830,55;778,28;33;43709,05;35029,26068;N;Posg;N
101384;6;7;3826,72;1121,13;30;36634,23;32644,81108;N;SupCom;N
101385;0;0;877,55;376,58;28;28284,32;22847,45523;N;SupCom;N
101386;8;9;2595,20;785,64;48;69404,55;67112,54045;N;Med;N
101387;6;1;1515,80;387,48;31;16869,13;14679,29323;N;Med;S
101388;0;0;1059,38;1103,14;41;27086,98;19914,42274;N;SupInc;N
101389;3;8;1644,62;389,18;34;43646,86;43076,79919;N;Med;N
101390;1;6;423,02;165,59;37;39985,25;28468,52854;N;SupCom;N
101391;2;2;963,08;593,85;46;42276,04;34781,34585;N;Med;N
101392;15;5;348,60;433,18;35;27730,03;23517,53652;N;Med;N
101393;2;1;4777,75;452,55;30;74136,73;52043,70098;N;SupCom;N
101394;2;3;1417,57;698,15;31;50702,86;44133,3779;N;SupInc;N
101395;9;2;2797,66;2500,61;40;32050,32;21646,8625;N;Med;S
101396;28;19;12208,16;2748,56;37;102348,17;83087,38943;N;Posg;N
101397;2;11;3234,03;1979,01;48;57109,58;48815,8223;N;SupInc;N
101398;1;10;19467,62;1886,56;29;70900,33;59840,56549;N;Med;S
101399;5;6;5908,25;3132,07;41;44106,40;30756,28188;N;SupInc;S
101400;4;9;7240,62;1014,76;32;94329,86;88055,99376;N;Bas;N
101401;13;14;2909,63;1235,42;39;41532,66;31844,3712;N;Med;N
101402;17;18;1939,76;457,56;36;65277,40;62665,44353;N;SupInc;N
101403;4;5;2328,36;1172,89;23;167218,36;141612,8761;N;SupCom;N
101404;5;9;21541,84;3607,82;37;151695,73;103188,0649;N;SupInc;N
101405;8;12;6749,15;1221,94;45;45767,40;39461,39584;N;SupCom;N
101406;9;7;5988,44;869,46;38;24091,68;20626,84411;N;Med;N
101407;0;0;188,09;71,22;31;7445,84;6524,378318;N;SupCom;N
101408;1;3;1033,30;1477,63;48;69561,50;66530,77607;N;Med;N
101409;4;5;1915,68;1630,44;36;36197,31;29569,47388;N;Med;S
101410;19;23;12527,62;7198,97;41;125855,60;97265,91321;N;SupCom;N
101411;2;2;3591,71;1544,74;52;83101,14;60520,42176;N;Med;N
101412;14;11;12734,04;7893,98;31;120179,06;116963,7651;N;SupCom;N
101413;5;23;7374,59;2977,13;48;190618,33;175852,7154;N;SupInc;N
101414;10;17;2413,09;4082,15;50;75862,79;57197,04331;N;SupInc;N
101415;3;4;1519,71;2860,80;27;66793,38;64146,22834;N;SupInc;N
101416;2;2;3153,42;475,52;29;24603,18;22716,45666;N;SupCom;N
101417;11;11;3206,17;576,48;65;63842,45;48283,48795;N;SupCom;N
101418;17;20;1216,42;1050,25;40;100273,94;74241,29268;N;SupInc;N
101419;7;5;528,34;661,96;36;24899,37;17911,22783;N;Posg;N
101420;13;26;10800,35;7604,72;50;139631,90;93673,87825;N;Med;N
101421;6;12;2855,30;852,49;41;75026,28;63096,93359;N;Posg;N
101422;11;10;13081,58;4834,21;52;80094,69;74939,97211;N;SupInc;N
101423;8;15;2380,29;827,11;58;49629,56;37074,15366;N;SupInc;N
101424;6;2;1154,95;154,50;48;16554,76;11964,44962;N;SupInc;N
101425;3;2;3213,45;248,85;28;30460,48;25416,23321;N;SupInc;N
101426;13;11;1906,55;693,17;35;46924,68;31358,51342;N;Bas;N
101427;5;17;6294,00;6247,52;42;145125,65;102985,185;N;SupCom;N
101428;1;4;994,46;365,67;44;54380,99;36981,59612;N;SupCom;N
101429;1;1;710,85;193,48;41;17058,06;12076,33124;N;SupInc;N
101430;8;10;6791,61;7279,33;28;174192,40;139781,2662;N;Bas;N
101431;5;2;3308,69;3713,60;37;54559,95;38170,31757;N;Med;S
101432;6;11;16338,58;13711,32;41;121558,04;107793,9436;N;SupCom;S
101433;7;12;2390,15;1185,99;34;62626,97;50400,34841;N;SupInc;N
101434;0;0;284,23;46,08;35;11424,42;11341,86577;N;SupCom;N
101435;9;7;2577,58;1834,05;27;52217,48;44509,36569;N;SupCom;N
101436;0;0;425,50;286,70;21;16493,56;12720,94151;N;Med;N
101437;20;12;12821,69;15827,05;30;107054,53;87384,17977;N;Med;N
101438;8;9;3480,11;1067,24;29;122269,67;95817,03695;N;Med;N
101439;10;9;2295,44;1556,47;30;62275,81;52934,2697;N;SupCom;N
101440;14;14;9260,24;1265,50;46;85200,59;64249,33783;N;Med;N
101441;1;3;11480,61;5183,28;31;117894,05;113123,6442;N;SupInc;S
101442;4;3;1532,72;916,21;40;38288,09;32933,25959;N;SupInc;N
101443;3;3;643,48;1747,45;30;22357,77;17175,06502;N;Med;S
101444;2;8;8845,16;19612,47;36;126121,18;108561,6406;N;SupCom;N
101445;2;1;594,83;648,73;21;21804,52;17908,37199;N;SupInc;S
101446;12;10;3458,06;3403,99;28;135908,66;106315,2204;N;SupCom;N
101447;1;2;1424,20;145,27;48;19563,15;16941,73335;N;Posg;N
101448;6;9;1342,84;816,66;46;41191,72;31646,98821;N;SupCom;N
101449;27;24;7193,83;6427,49;42;122151,84;92160,4205;N;Med;N
101450;8;3;5614,26;745,71;38;29390,10;27439,87223;N;SupInc;N
101451;16;4;1717,47;2923,83;32;48109,58;40209,5538;N;SupInc;N
101452;4;14;1615,86;1143,75;36;58165,18;53442,22228;N;SupCom;N
101453;17;27;50318,91;4349,28;49;248491,89;190689,0676;N;Med;N
101454;4;3;1127,46;173,80;34;23746,19;18437,66684;N;SupInc;N
101455;16;18;5296,81;3847,04;58;72029,39;65000,28917;N;SupCom;N
101456;0;1;139,15;35,98;44;21862,66;17371,67095;N;SupInc;N
101457;2;4;4527,32;1288,81;43;45945,37;42147,01093;N;SupCom;N
101458;1;2;3131,72;636,21;27;24030,77;23836,46214;N;SupCom;S
101459;1;1;569,79;108,58;25;20461,95;16775,41021;N;SupCom;N
101460;1;4;1016,48;757,79;23;27384,48;25479,11486;N;SupInc;N
101461;21;20;7891,85;2258,63;38;59108,98;58675,69234;N;Bas;N
101462;7;11;13674,68;7254,07;47;138128,87;104413,8907;N;Med;S
101463;13;6;4284,39;6623,34;25;80527,66;74649,45107;N;SupInc;N
101464;6;19;3437,65;580,44;38;92022,43;87754,36799;N;SupCom;N
101465;17;31;18046,81;5152,26;49;88282,88;81467,86016;N;SupInc;N
101466;17;12;3476,60;755,74;37;35679,53;26565,08687;N;SupInc;N
101467;6;2;3475,99;1247,28;35;32995,10;32233,90663;N;Bas;S
